seed,week,scenario,value,.lower,.upper,.width,.point,.interval,time,total_conc,total_conc_I1,total_conc_I2,total_conc_I3,total_conc_I4,total_conc_I5,total_conc_I6,total_conc_I7,total_conc_R1,total_conc_R2,num_I1,num_I2,num_I3,num_I4,num_I5,num_I6,num_I7,num_R1,num_R2,sim,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I1,I2,I3,I4,I5,I6,I7,R1,R2,beta_t,r0,true_rt,time_diff,new_time,max_time
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,27,2719303.561238108,46619.031908923826,961796.815771692,839591.5529992396,153867.97448078002,308758.2494528255,82119.02137628078,36985.41516477274,269255.39536134864,20310.10472224499,43,36,34,28,26,33,29,115,64,1,7.8027705671849805,7.724872813832316,7.7526751965782,7.487620400220908,8.456721327242054,7.087773843490675,7.591584363221608,9.14064096511089,7.683972441463174,7.979469815005856,8.16040854073724,8.076602961232815,7.661927560291006,26.999116316524827,1392,147,43,36,34,28,26,33,29,115,64,0.2857142857142857,1.9999999999999996,1.3919999999999997,8.836834751733136e-4,27,97
1,3,127,1.502105426073946,1.359977617302289,1.635303083234713,0.5,median,qi,28,2689804.1542057744,97136.1085897978,683494.5930941603,1209337.7831287845,144043.22692634378,117910.10061226622,197071.1822589417,21701.80488070916,106490.82964899916,112618.5250657715,34,39,36,35,33,28,27,131,70,1,7.791863149159671,7.0564869572100335,8.148196302685374,7.621378859229468,8.540383653861062,8.646423665210111,7.97892234650732,7.580020104818679,7.179788081319318,8.155269982109449,7.322621629562746,7.960389013268784,7.705093446213312,27.9984561006458,1351,155,34,39,36,35,33,28,27,131,70,0.2857142857142857,1.9999999999999996,1.3509999999999998,0.00154389935419985,28,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,29,3776592.511144243,34677.61588193671,615038.4293574564,2535833.280791762,114414.93998888868,93496.393095225445,58281.291157858635,95171.05362119402,114339.39813279208,115340.10911713104,51,27,49,31,33,31,29,142,79,1,8.131216914325297,7.892141886770986,8.094434712262133,7.55293073300737,8.538568279773974,8.84875170048111,7.948214026826789,7.981916158358764,7.967310574255261,8.465347402313649,8.178893919164349,8.21305143248229,7.870761089894661,28.996442511526517,1309,150,51,27,49,31,33,31,29,142,79,0.2857142857142857,1.9999999999999996,1.3089999999999995,0.0035574884734828,29,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,30,3420833.605269957,72831.67534895964,161904.14577372753,1790184.8755326206,762471.2898167103,252855.08530427245,47375.65537435113,97872.5806780286,122791.4395753664,112546.85786591926,47,38,40,40,39,29,30,159,76,1,8.032279028929008,8.241249809028858,8.013461943195484,8.933849982887741,7.097384633827701,7.677093456004068,8.627329752189539,7.13610816550252,6.826053890792883,6.820120374286901,7.800869318950836,7.968535348665902,8.476374485470537,29.99742017760148,1258,159,47,38,40,40,39,29,30,159,76,0.2857142857142857,1.9999999999999996,1.2579999999999998,0.00257982239851983,30,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,31,2612139.7046965524,73400.37684769057,239141.86707152097,702588.3096552773,826043.655179054,391159.66432851256,61331.99567874848,44131.25608360151,153734.05123219814,120608.5286199464,44,41,46,39,35,34,33,171,84,1,7.7625644590266205,8.441904234791142,7.421734219648792,7.59699844083101,8.0035792110885,7.730030672198828,7.393900696398006,7.6385603464925715,7.605668022304926,7.644885746518982,7.028123380979338,7.718641823146429,7.925581007859082,30.999409470842465,1205,174,44,41,46,39,35,34,33,171,84,0.2857142857142857,1.9999999999999996,1.2049999999999998,5.905291575345473e-4,31,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,32,2712159.3634893023,31408.785106422423,328271.3952373512,898456.7796248747,793220.358414658,261574.9439587425,52527.12370064724,33493.48669093781,189305.70783442724,123900.78292124088,34,43,52,36,44,33,37,185,88,1,7.800139894024584,7.748746030353086,7.638004757901425,6.997383187898045,8.028207695675185,6.920405526341618,7.945473216744217,7.676487934837281,8.630079246347442,8.789956554483565,7.876483146785348,7.984355691433569,7.511712100447492,31.999631071369897,1160,181,34,43,52,36,44,33,37,185,88,0.2857142857142857,1.9999999999999996,1.1599999999999997,3.689286301025163e-4,32,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,33,2455325.854171471,31242.84295378422,187360.4893097746,792134.3060882816,753116.0461984655,232291.5685426282,108505.04664966725,43147.48316797404,180889.03225803105,126639.03900286404,36,37,47,40,44,39,30,208,93,1,7.700654246586248,7.894490052365933,7.730734466803506,7.799250965955989,7.523954103671293,7.9855157324958,7.258229462444021,7.572899057323076,7.766130796890007,8.099051515906014,8.587535552244839,7.884878993038177,7.81042162565935,32.99514378754726,1119,189,36,37,47,40,44,39,30,208,93,0.2857142857142857,1.9999999999999996,1.1189999999999998,0.00485621245273648,33,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,34,2354658.6176785096,11809.055714708427,359031.5715750788,795332.9549800404,510707.7296011401,60065.80153685819,239956.05409551543,57993.776032509595,189673.88687421565,130087.78726844194,26,45,36,50,31,43,43,222,104,1,7.658790519638813,7.631887999347361,7.364343276508982,7.79037834284155,7.744035255112805,8.464963918739706,7.762793759074229,6.7653214695925294,8.206734860983605,6.804152429315882,7.33475505288129,7.715599559596031,7.610663244298906,33.99869911015395,1072,200,26,45,36,50,31,43,43,222,104,0.2857142857142857,1.9999999999999996,1.0719999999999998,0.00130088984604981,34,97
1,4,127,1.2746430511569404,1.156200953496437,1.386934286771883,0.5,median,qi,35,3647310.1071085273,169975.50439172753,1803364.406960726,500826.86027004675,597493.9354349241,80222.23063962345,47526.274981014816,150389.62670768198,162834.78121171874,134676.4865110622,40,38,34,52,38,31,55,230,112,1,8.096384702275875,7.407854923861572,8.362132798592162,7.60347135207123,7.664366725212424,7.277744378723517,8.072519616036612,8.988716110288255,8.341055180747832,7.264550346334157,7.996475964441774,8.049544090146426,7.880533111624777,34.99813980454159,1032,196,40,38,34,52,38,31,55,230,112,0.2857142857142857,1.9999999999999996,1.0319999999999998,0.00186019545841276,35,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,36,3989583.972070807,119194.73077773977,656609.6432148443,751107.633366002,1788985.0583927915,146220.6782427488,94284.8286692998,109887.35168646649,184004.6685573388,139289.37916357262,46,45,35,32,46,45,40,245,122,1,8.186081721138406,7.978584439488566,7.426884680245012,6.741621385298633,8.525697108146234,7.796297464537532,7.343821398069109,9.067874895011348,7.79662657341408,8.43163649729618,8.530703587626997,8.167033043211696,7.503894843200139,35.99964294555182,988,192,46,45,35,32,46,45,40,245,122,0.2857142857142857,1.9999999999999996,0.9879999999999998,3.570544481803495e-4,36,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,37,4612174.327775806,51762.10553950549,346195.5764048603,1123776.4915051043,2465711.9277430824,89945.05860831996,75624.25502165432,125767.00748025332,190758.20804628023,142633.69742674375,47,47,43,35,31,41,54,261,133,1,8.331094163753933,8.133949186898759,8.484373094148816,8.010853312471376,8.16754365642738,8.010505696878651,8.258980885444458,8.675894274720982,9.20287384021861,8.24406642096779,8.34916691867223,8.42237129125989,8.230424783549228,36.99478657368397,940,194,47,47,43,35,31,41,54,261,133,0.2857142857142857,1.9999999999999996,0.9399999999999996,0.00521342631603261,37,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,38,4124874.266033775,20209.77805299345,396477.8260490383,1423300.9501760956,622211.0879282104,1199627.8158130024,59577.608581056455,40940.88407907628,211813.372340818,150714.94301347987,46,50,44,57,31,32,43,279,148,1,8.219430301684891,8.189773603329298,7.451205389916098,8.504684119645134,7.4348892091129155,7.878864604899313,8.809537134436216,7.66905997947293,8.180236659019359,8.700075583623633,9.19119845781132,8.3621984304216,8.13775521478958,37.99757960908018,910,170,46,50,44,57,31,32,43,279,148,0.2857142857142857,1.9999999999999996,0.9099999999999998,0.00242039091982348,38,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,39,3305502.973490266,388201.3078229332,222569.0340789743,1025506.8703913988,394404.0467429436,334901.6437273864,463941.4358763403,111630.10067799754,217179.80940142737,147168.7247708639,42,52,47,44,50,37,34,287,162,1,7.997983410673793,8.547996096665734,7.847495347255488,7.968121772652489,7.814258032588553,6.981340612864819,8.338683372273545,8.355238089122698,7.510206514412519,8.144896741512447,8.36659027756873,8.076000231322787,8.17029470389975,38.99916253474856,865,171,42,52,47,44,50,37,34,287,162,0.2857142857142857,1.9999999999999996,0.8649999999999998,8.374652514433478e-4,39,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,40,3195633.1214367873,534905.2046720163,231940.4421502925,678094.2655222173,628916.224299711,149415.37605294882,549698.293632874,10812.996286480997,259635.9784801923,152214.3403400482,30,55,48,46,37,52,37,291,178,1,7.964179991596806,8.345767865825579,7.700040039374303,7.915090619594189,8.64639745613173,8.21466177122076,8.035803807040582,7.840944833129796,7.999509903966091,8.004679673351392,9.124846958107826,8.27717412651085,8.023885119632538,39.998852229066785,826,177,30,55,48,46,37,52,37,291,178,0.2857142857142857,1.9999999999999996,0.8259999999999997,0.00114777093321549,40,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,41,6663330.891543666,82312.0949148385,4201611.266053391,753524.1984395335,444394.5261040769,213270.6896682201,503839.8150621592,51115.09331903256,254174.49517317067,159088.71280924047,35,49,47,39,50,47,35,301,193,1,8.699014256716767,8.616752458589973,8.372966866376268,8.979424621026824,8.531873574351184,7.933115186733896,8.10285603486031,8.539121173753164,7.9397144923051695,8.790845178116408,8.873468929863751,8.528866331475848,8.687776237278031,40.99866999492236,785,180,35,49,47,39,50,47,35,301,193,0.2857142857142857,1.9999999999999996,0.7849999999999998,0.0013300050776408,41,97
1,5,127,0.9946014438277572,0.8979802857794441,1.0978985758518618,0.5,median,qi,42,9542345.629273254,86712.78296079458,946478.9800159744,6819730.158836196,571546.8204634159,100243.09305660382,499082.8457031153,94181.90016680896,269222.44256246474,155146.60550788394,39,33,47,41,36,55,49,306,209,1,9.058134091652112,8.931453251583859,9.029685702728417,8.464904772362376,9.424509112756663,9.04563527201298,9.642748418046656,9.739456238129462,9.490023608047771,9.141261609347778,8.491175761014153,9.223687849639733,8.83728263687485,41.99968081989542,758,170,39,33,47,41,36,55,49,306,209,0.2857142857142857,1.9999999999999996,0.7579999999999998,3.191801045829834e-4,42,97
